"age","age_actuariel","genre","fumeur","duree","capital","pnu_unitaire","prime_nette_annuelle","prime_commerciale","dont_frais_acquisition","dont_frais_gestion","dont_frais_capital","dont_frais_fixes","marge_technique","taux_chargement","annuite_actuarielle","hypotheses","id_contrat"
29,32,"F","TRUE",10,292000,0.012292,393.8,611.16,48.89,36.67,116.8,15,0,55.2,9.1146,"Base","DC00986"
51,54,"F","TRUE",19,112000,0.228883,1767.11,2124.32,169.95,127.46,44.8,15,0,20.21,14.5066,"Base","DC00987"
55,56,"H","FALSE",15,61000,0.265771,1395.45,1668.43,133.47,100.11,24.4,15,0,19.56,11.6178,"Base","DC00988"
34,35,"H","FALSE",20,260000,0.072565,1165.95,1494.13,119.53,89.65,104,15,0,28.15,16.1817,"Base","DC00989"
42,43,"F","FALSE",5,266000,0.012756,709.23,965.85,77.27,57.95,106.4,15,0,36.18,4.7844,"Base","DC00990"
43,44,"F","FALSE",15,120000,0.06188,581.09,748.94,59.92,44.94,48,15,0,28.89,12.7787,"Base","DC00991"
44,45,"F","FALSE",5,21000,0.015262,67.05,105.18,8.41,6.31,8.4,15,0,56.86,4.7798,"Base","DC00992"
30,34,"H","TRUE",30,149000,0.14656,1013.37,1265.08,101.21,75.9,59.6,15,0,24.84,21.5494,"Base","DC00993"
38,39,"H","FALSE",10,186000,0.035391,729.26,951.93,76.15,57.12,74.4,15,0,30.53,9.0267,"Base","DC00994"
53,54,"F","FALSE",17,119000,0.190999,1690.5,2038.49,163.08,122.31,47.6,15,0,20.58,13.4451,"Base","DC00995"
38,39,"H","FALSE",15,256000,0.063035,1264.4,1606.74,128.54,96.4,102.4,15,0,27.08,12.7625,"Base","DC00997"
42,43,"F","FALSE",15,159000,0.056427,700.53,905.97,72.48,54.36,63.6,15,0,29.33,12.8072,"Base","DC00998"
24,27,"F","TRUE",25,237000,0.035523,428.89,626.39,50.11,37.58,94.8,15,0,46.05,19.6294,"Base","DC00999"
40,41,"F","FALSE",15,81000,0.047002,296.13,399.46,31.96,23.97,32.4,15,0,34.89,12.8563,"Base","DC01000"
36,37,"F","FALSE",5,37000,0.007712,59.53,103.87,8.31,6.23,14.8,15,0,74.49,4.7935,"Base","DC01001"
54,55,"F","FALSE",15,60000,0.171656,845.26,1028.21,82.26,61.69,24,15,0,21.64,12.1849,"Base","DC01002"
29,32,"F","TRUE",10,80000,0.012292,107.89,180.11,14.41,10.81,32,15,0,66.93,9.1146,"Base","DC01003"
47,50,"F","TRUE",20,49000,0.175767,555.15,685.76,54.86,41.15,19.6,15,0,23.53,15.5139,"Base","DC01004"
53,54,"F","FALSE",15,6e+05,0.1567,7663.76,9207.86,736.63,552.47,240,15,0,20.15,12.2681,"Base","DC01005"
41,42,"F","FALSE",10,86000,0.028089,266.73,367.59,29.41,22.06,34.4,15,0,37.81,9.0567,"Base","DC01006"
43,44,"H","FALSE",5,1e+05,0.022728,476.89,618.47,49.48,37.11,40,15,0,29.69,4.7658,"Base","DC01008"
34,35,"H","FALSE",25,166000,0.109415,953.57,1203.46,96.28,72.21,66.4,15,0,26.21,19.0472,"Base","DC01010"
45,46,"H","FALSE",15,495000,0.114284,4530.57,5515.78,441.26,330.95,198,15,0,21.75,12.4865,"Base","DC01011"
57,61,"H","TRUE",13,71000,0.327309,2343.93,2775.97,222.08,166.56,28.4,15,0,18.43,9.9145,"Base","DC01012"
52,53,"F","FALSE",10,218000,0.078598,1932.07,2365.43,189.23,141.93,87.2,15,0,22.43,8.8684,"Base","DC01013"
47,48,"H","FALSE",10,56000,0.076139,480.52,602.23,48.18,36.13,22.4,15,0,25.33,8.8733,"Base","DC01014"
42,46,"H","TRUE",28,145000,0.324051,2493.96,2984.83,238.79,179.09,58,15,0,19.68,18.8405,"Base","DC01015"
60,61,"H","FALSE",10,64000,0.237053,1842.64,2189.82,175.19,131.39,25.6,15,0,18.84,8.2335,"Base","DC01016"
33,34,"H","FALSE",20,128000,0.066956,528.43,691.44,55.31,41.49,51.2,15,0,30.85,16.2184,"Base","DC01017"
31,32,"H","FALSE",15,212000,0.036276,596.01,809.08,64.73,48.54,84.8,15,0,35.75,12.9036,"Base","DC01018"
37,38,"F","FALSE",15,413000,0.035949,1149.73,1546.43,123.71,92.79,165.2,15,0,34.5,12.9136,"Base","DC01019"
26,27,"H","FALSE",20,77000,0.0395,185.5,268.95,21.52,16.14,30.8,15,0,44.99,16.3963,"Base","DC01020"
35,36,"H","FALSE",15,266000,0.049371,1023.21,1330.95,106.48,79.86,106.4,15,0,30.08,12.8348,"Base","DC01021"
31,32,"F","FALSE",15,275000,0.021745,460.46,680.77,54.46,40.85,110,15,0,47.85,12.9867,"Base","DC01022"
25,26,"H","FALSE",15,84000,0.02407,155.92,237.82,19.03,14.27,33.6,15,0,52.52,12.9673,"Base","DC01023"
38,39,"H","FALSE",15,1500000,0.063035,7408.6,9329.76,746.38,559.79,600,15,0,25.93,12.7625,"Base","DC01024"
21,22,"H","FALSE",10,109000,0.011673,139.59,230.45,18.44,13.83,43.6,15,0,65.09,9.1146,"Base","DC01025"
27,28,"F","FALSE",10,122000,0.009331,124.74,219.23,17.54,13.15,48.8,15,0,75.75,9.1254,"Base","DC01026"
43,47,"H","TRUE",15,170000,0.124567,1703.64,2077.49,166.2,124.65,68,15,0,21.94,12.4301,"Base","DC01027"
40,41,"F","FALSE",25,20000,0.120312,126.62,173.98,13.92,10.44,8,15,0,37.4,19.0031,"Base","DC01028"
44,45,"F","FALSE",26,239000,0.186079,2332.53,2840.85,227.27,170.45,95.6,15,0,21.79,19.0663,"Base","DC01030"
47,48,"H","FALSE",23,135000,0.269491,2192.59,2629.75,210.38,157.79,54,15,0,19.94,16.5929,"Base","DC01031"
44,48,"H","TRUE",10,546000,0.076139,4685.05,5719.13,457.53,343.15,218.4,15,0,22.07,8.8733,"Base","DC01032"
52,53,"H","FALSE",10,248000,0.118483,3373.38,4055.33,324.43,243.32,99.2,15,0,20.22,8.7105,"Base","DC01033"
25,26,"H","FALSE",10,185000,0.014315,290.86,441.69,35.34,26.5,74,15,0,51.86,9.1048,"Base","DC01034"
38,39,"H","FALSE",15,61000,0.063035,301.28,396.14,31.69,23.77,24.4,15,0,31.49,12.7625,"Base","DC01035"
55,58,"F","TRUE",10,443000,0.126385,6446.04,7718.89,617.51,463.13,177.2,15,0,19.75,8.6858,"Base","DC01036"
40,41,"F","FALSE",20,150000,0.077433,718.27,922.41,73.79,55.34,60,15,0,28.42,16.1706,"Base","DC01037"
20,21,"H","FALSE",15,179000,0.01816,250.09,391.5,31.32,23.49,71.6,15,0,56.54,12.998,"Base","DC01038"
20,21,"F","FALSE",15,619000,0.010433,495.1,881.04,70.48,52.86,247.6,15,0,77.95,13.0445,"Base","DC01039"
20,24,"H","TRUE",10,209000,0.012863,295.1,457.79,36.62,27.47,83.6,15,0,55.13,9.1102,"Base","DC01040"
34,38,"H","TRUE",10,163000,0.032665,589.18,778.35,62.27,46.7,65.2,15,0,32.11,9.0369,"Base","DC01041"
45,46,"H","FALSE",15,72000,0.114284,658.99,817.2,65.38,49.03,28.8,15,0,24.01,12.4865,"Base","DC01042"
46,47,"H","FALSE",15,136000,0.124567,1362.91,1665.48,133.24,99.93,54.4,15,0,22.2,12.4301,"Base","DC01043"
37,38,"F","FALSE",10,97000,0.019802,211.38,308.35,24.67,18.5,38.8,15,0,45.87,9.0871,"Base","DC01044"
40,41,"F","FALSE",20,96000,0.077433,459.69,596.62,47.73,35.8,38.4,15,0,29.79,16.1706,"Base","DC01045"
49,50,"F","FALSE",10,124000,0.059065,819.08,1027.53,82.2,61.65,49.6,15,0,25.45,8.9418,"Base","DC01046"
30,31,"F","FALSE",10,254000,0.011433,318.5,505.93,40.47,30.36,101.6,15,0,58.85,9.1178,"Base","DC01047"
52,56,"H","TRUE",15,367000,0.265771,8395.59,9950.45,796.04,597.03,146.8,15,0,18.52,11.6178,"Base","DC01048"
49,50,"H","FALSE",10,151000,0.090842,1555.72,1896.66,151.73,113.8,60.4,15,0,21.91,8.8172,"Base","DC01049"
29,30,"H","FALSE",10,118000,0.018239,236.76,347.63,27.81,20.86,47.2,15,0,46.83,9.0904,"Base","DC01050"
60,61,"H","FALSE",10,260000,0.237053,7485.74,8842.73,707.42,530.56,104,15,0,18.13,8.2335,"Base","DC01051"
56,57,"F","FALSE",14,84000,0.185418,1365.92,1644.79,131.58,98.69,33.6,15,0,20.42,11.4027,"Base","DC01052"
57,58,"F","FALSE",13,47000,0.182223,800.34,969.93,77.59,58.2,18.8,15,0,21.19,10.7011,"Base","DC01053"
56,57,"H","FALSE",10,227000,0.168387,4489.66,5343.56,427.48,320.61,90.8,15,0,19.02,8.5138,"Base","DC01054"
38,39,"H","FALSE",10,140000,0.035391,548.91,720.82,57.67,43.25,56,15,0,31.32,9.0267,"Base","DC01055"
25,29,"H","TRUE",10,28000,0.017108,52.67,91.71,7.34,5.5,11.2,15,0,74.12,9.0945,"Base","DC01056"
27,28,"H","FALSE",10,32000,0.016084,56.57,98.1,7.85,5.89,12.8,15,0,73.42,9.0983,"Base","DC01057"
35,36,"H","FALSE",10,183000,0.027944,564.78,759.27,60.74,45.56,73.2,15,0,34.44,9.0544,"Base","DC01058"
36,37,"H","FALSE",10,308000,0.03019,1027.89,1355.92,108.47,81.36,123.2,15,0,31.91,9.0461,"Base","DC01059"
27,28,"F","FALSE",10,223000,0.009331,228.01,386.29,30.9,23.18,89.2,15,0,69.42,9.1254,"Base","DC01060"
59,60,"H","FALSE",11,119000,0.245391,3269.35,3874.36,309.95,232.46,47.6,15,0,18.51,8.9319,"Base","DC01061"
58,59,"H","FALSE",5,459000,0.087158,8609.95,10242.5,819.4,614.55,183.6,15,0,18.96,4.6464,"Base","DC01062"
30,31,"H","FALSE",20,76000,0.052947,246.72,339.68,27.17,20.38,30.4,15,0,37.68,16.3095,"Base","DC01063"
34,35,"F","FALSE",20,113000,0.045239,312.15,432.97,34.64,25.98,45.2,15,0,38.7,16.3768,"Base","DC01064"
50,51,"H","FALSE",15,87000,0.175505,1257.15,1519.71,121.58,91.18,34.8,15,0,20.89,12.1457,"Base","DC01065"
38,39,"F","FALSE",20,205000,0.064566,814.35,1059.71,84.78,63.58,82,15,0,30.13,16.2535,"Base","DC01066"
42,43,"F","FALSE",15,45000,0.056427,198.26,268.91,21.51,16.13,18,15,0,35.63,12.8072,"Base","DC01067"
44,45,"H","FALSE",15,48000,0.104857,401.43,506.55,40.52,30.39,19.2,15,0,26.19,12.5379,"Base","DC01068"
22,26,"H","TRUE",10,35000,0.014315,55.03,97.71,7.82,5.86,14,15,0,77.56,9.1048,"Base","DC01069"
47,50,"F","TRUE",20,141000,0.175767,1597.49,1940.56,155.25,116.43,56.4,15,0,21.48,15.5139,"Base","DC01070"
35,36,"F","FALSE",25,379000,0.076737,1504.6,1943.26,155.46,116.6,151.6,15,0,29.15,19.3295,"Base","DC01071"
40,41,"F","FALSE",25,472000,0.120312,2988.33,3711.78,296.94,222.71,188.8,15,0,24.21,19.0031,"Base","DC01072"
46,50,"H","TRUE",15,77000,0.161173,1015.02,1233.52,98.68,74.01,30.8,15,0,21.53,12.2266,"Base","DC01073"
50,51,"F","FALSE",5,105000,0.026754,590.29,752.66,60.21,45.16,42,15,0,27.51,4.759,"Base","DC01074"
52,53,"F","FALSE",10,76000,0.078598,673.57,836.01,66.88,50.16,30.4,15,0,24.12,8.8684,"Base","DC01075"
28,29,"F","FALSE",10,187000,0.00996,204.16,341.81,27.34,20.51,74.8,15,0,67.43,9.1231,"Base","DC01076"
56,60,"H","TRUE",14,190000,0.332341,5984.51,7064.55,565.16,423.87,76,15,0,18.05,10.5514,"Base","DC01077"
46,47,"H","FALSE",20,256000,0.197005,3289.34,3961.32,316.91,237.68,102.4,15,0,20.43,15.3323,"Base","DC01078"
54,57,"F","TRUE",16,40000,0.226471,721.64,875.17,70.01,52.51,16,15,0,21.27,12.5531,"Base","DC01079"
24,25,"F","FALSE",15,54000,0.013171,54.58,106.02,8.48,6.36,21.6,15,0,94.25,13.0306,"Base","DC01080"
47,48,"F","FALSE",23,103000,0.19011,1133.6,1383.49,110.68,83.01,41.2,15,0,22.04,17.2736,"Base","DC01081"
30,31,"H","FALSE",15,89000,0.033718,232.32,328.98,26.32,19.74,35.6,15,0,41.6,12.917,"Base","DC01082"
56,57,"H","FALSE",14,215000,0.262304,5145.26,6100.3,488.02,366.02,86,15,0,18.56,10.9606,"Base","DC01083"
27,28,"H","FALSE",20,132000,0.042396,341.7,476.16,38.09,28.57,52.8,15,0,39.35,16.3777,"Base","DC01084"
57,58,"F","FALSE",10,47000,0.126385,683.89,834.53,66.76,50.07,18.8,15,0,22.03,8.6858,"Base","DC01085"
40,41,"F","FALSE",10,340000,0.025691,963.53,1295.96,103.68,77.76,136,15,0,34.5,9.0655,"Base","DC01086"
23,27,"H","TRUE",15,203000,0.025642,401.68,578.93,46.31,34.74,81.2,15,0,44.13,12.9591,"Base","DC01087"
24,28,"H","TRUE",30,85000,0.090856,350.63,464.69,37.18,27.88,34,15,0,32.53,22.0253,"Base","DC01088"
43,44,"F","FALSE",15,61000,0.06188,295.39,389.29,31.14,23.36,24.4,15,0,31.79,12.7787,"Base","DC01089"
31,32,"H","FALSE",20,106000,0.057186,372.29,499.65,39.97,29.98,42.4,15,0,34.21,16.282,"Base","DC01090"
58,59,"H","FALSE",12,70000,0.252261,1835.86,2184.72,174.78,131.08,28,15,0,19,9.6185,"Base","DC01091"
47,48,"H","FALSE",5,415000,0.032122,2807.23,3474.69,277.97,208.48,166,15,0,23.78,4.7487,"Base","DC01092"
55,56,"H","FALSE",5,120000,0.066188,1695.05,2044.25,163.54,122.65,48,15,0,20.6,4.6857,"Base","DC01093"
21,25,"H","TRUE",10,150000,0.013553,223.21,346.76,27.74,20.81,60,15,0,55.35,9.1077,"Base","DC01094"
31,32,"H","FALSE",15,258000,0.036276,725.33,980.85,78.47,58.85,103.2,15,0,35.23,12.9036,"Base","DC01095"
20,24,"H","TRUE",15,213000,0.021353,350.36,523.91,41.91,31.43,85.2,15,0,49.53,12.9814,"Base","DC01096"
31,32,"H","FALSE",10,506000,0.020864,1162.6,1604.66,128.37,96.28,202.4,15,0,38.02,9.0806,"Base","DC01097"
50,51,"F","FALSE",5,212000,0.026754,1191.82,1501.89,120.15,90.11,84.8,15,0,26.02,4.759,"Base","DC01098"
20,21,"H","FALSE",25,586000,0.038474,1151.46,1628.91,130.31,97.73,234.4,15,0,41.46,19.5803,"Base","DC01099"
29,30,"H","FALSE",10,101000,0.018239,202.65,300.06,24,18,40.4,15,0,48.07,9.0904,"Base","DC01100"
50,51,"H","FALSE",20,53000,0.271944,974.98,1175.79,94.06,70.55,21.2,15,0,20.6,14.783,"Base","DC01101"
22,26,"H","TRUE",15,122000,0.02407,226.46,337.51,27,20.25,48.8,15,0,49.04,12.9673,"Base","DC01102"
36,37,"H","FALSE",15,174000,0.053504,726.58,943.23,75.46,56.59,69.6,15,0,29.82,12.813,"Base","DC01103"
23,27,"H","TRUE",10,258000,0.015155,429.6,636.98,50.96,38.22,103.2,15,0,48.27,9.1017,"Base","DC01104"
44,45,"H","FALSE",5,339000,0.024745,1761.5,2223.38,177.87,133.4,135.6,15,0,26.22,4.7622,"Base","DC01105"
30,31,"H","FALSE",20,131000,0.052947,425.28,572.88,45.83,34.37,52.4,15,0,34.71,16.3095,"Base","DC01106"
58,61,"F","TRUE",12,122000,0.213476,2651.8,3157.67,252.61,189.46,48.8,15,0,19.08,9.8213,"Base","DC01107"
29,30,"F","FALSE",20,113000,0.029725,203.89,307.08,24.57,18.42,45.2,15,0,50.61,16.4747,"Base","DC01108"
26,27,"F","FALSE",10,48000,0.008763,46.08,93.35,7.47,5.6,19.2,15,0,102.58,9.1275,"Base","DC01110"
54,55,"H","FALSE",15,257000,0.245077,5364.19,6374.4,509.95,382.46,102.8,15,0,18.83,11.7417,"Base","DC01111"
50,54,"H","TRUE",10,61000,0.12943,910.87,1104.97,88.4,66.3,24.4,15,0,21.31,8.6678,"Base","DC01112"
40,41,"H","FALSE",20,280000,0.119293,2104.62,2594.9,207.59,155.69,112,15,0,23.3,15.8709,"Base","DC01113"
45,48,"F","TRUE",15,132000,0.089796,938.4,1170,93.6,70.2,52.8,15,0,24.68,12.6312,"Base","DC01114"
48,49,"H","FALSE",22,495000,0.270682,8375.9,9987.1,798.97,599.23,198,15,0,19.24,15.9968,"Base","DC01115"
56,57,"F","FALSE",10,61000,0.114995,803.54,980.17,78.41,58.81,24.4,15,0,21.98,8.7297,"Base","DC01116"
32,33,"H","FALSE",30,106000,0.135243,662.23,836.77,66.94,50.21,42.4,15,0,26.36,21.6479,"Base","DC01117"
23,26,"F","TRUE",20,174000,0.021881,230.41,366.29,29.3,21.98,69.6,15,0,58.97,16.5239,"Base","DC01118"
27,28,"F","FALSE",20,184000,0.025405,283.27,432.41,34.59,25.94,73.6,15,0,52.65,16.5018,"Base","DC01119"
54,55,"F","FALSE",15,55000,0.171656,774.82,943.98,75.52,56.64,22,15,0,21.83,12.1849,"Base","DC01120"
28,29,"F","FALSE",15,141000,0.017309,187.6,301.16,24.09,18.07,56.4,15,0,60.53,13.0094,"Base","DC01121"
32,33,"H","FALSE",25,51000,0.093015,247.42,328.86,26.31,19.73,20.4,15,0,32.92,19.1727,"Base","DC01122"
24,25,"H","FALSE",10,219000,0.013553,325.89,498.24,39.86,29.89,87.6,15,0,52.89,9.1077,"Base","DC01123"
31,32,"F","FALSE",10,105000,0.012292,141.61,230.94,18.47,13.86,42,15,0,63.08,9.1146,"Base","DC01124"
23,24,"F","FALSE",15,194000,0.012377,184.21,321.87,25.75,19.31,77.6,15,0,74.73,13.0346,"Base","DC01125"
44,48,"H","TRUE",20,326000,0.213842,4582.84,5497.95,439.84,329.88,130.4,15,0,19.97,15.2117,"Base","DC01126"
22,23,"F","FALSE",10,264000,0.007,202.31,375.48,30.04,22.53,105.6,15,0,85.6,9.1339,"Base","DC01128"
58,59,"H","FALSE",12,140000,0.252261,3671.72,4352.01,348.16,261.12,56,15,0,18.53,9.6185,"Base","DC01129"
57,58,"F","FALSE",13,154000,0.182223,2622.38,3138.35,251.07,188.3,61.6,15,0,19.68,10.7011,"Base","DC01130"
36,37,"H","FALSE",10,222000,0.03019,740.89,982.19,78.58,58.93,88.8,15,0,32.57,9.0461,"Base","DC01131"
45,49,"H","TRUE",15,153000,0.147948,1840.23,2228.41,178.27,133.7,61.2,15,0,21.09,12.3006,"Base","DC01132"
39,40,"H","FALSE",15,120000,0.068512,645.66,824.03,65.92,49.44,48,15,0,27.62,12.7334,"Base","DC01133"
39,42,"F","TRUE",10,74000,0.028089,229.51,318.73,25.5,19.12,29.6,15,0,38.88,9.0567,"Base","DC01134"
31,34,"F","TRUE",10,302000,0.014301,474.22,709.33,56.75,42.56,120.8,15,0,49.58,9.1073,"Base","DC01135"
39,40,"H","FALSE",15,597000,0.068512,3212.18,4030.21,322.42,241.81,238.8,15,0,25.47,12.7334,"Base","DC01136"
47,48,"F","FALSE",20,293000,0.146834,2738.24,3337.72,267.02,200.26,117.2,15,0,21.89,15.7116,"Base","DC01137"
54,57,"F","TRUE",16,311000,0.226471,5610.78,6686.26,534.9,401.18,124.4,15,0,19.17,12.5531,"Base","DC01138"
22,23,"F","FALSE",15,97000,0.011661,86.75,163.43,13.07,9.81,38.8,15,0,88.39,13.0383,"Base","DC01139"
54,58,"H","TRUE",16,161000,0.338918,4622.49,5467.31,437.38,328.04,64.4,15,0,18.28,11.8044,"Base","DC01141"
50,51,"H","FALSE",20,228000,0.271944,4194.24,5000.51,400.04,300.03,91.2,15,0,19.22,14.783,"Base","DC01142"
39,40,"H","FALSE",20,120000,0.10969,826.01,1033.73,82.7,62.02,48,15,0,25.15,15.9355,"Base","DC01143"
42,46,"H","TRUE",15,86000,0.114284,787.13,972.71,77.82,58.36,34.4,15,0,23.58,12.4865,"Base","DC01144"
57,61,"H","TRUE",5,136000,0.104673,3085.75,3668.78,293.5,220.13,54.4,15,0,18.89,4.6133,"Base","DC01145"
29,30,"F","FALSE",25,1076000,0.045465,2501.35,3426.45,274.12,205.59,430.4,15,0,36.98,19.5578,"Base","DC01146"
45,48,"F","TRUE",20,118000,0.146834,1102.77,1354.62,108.37,81.28,47.2,15,0,22.84,15.7116,"Base","DC01147"
50,54,"H","TRUE",20,299000,0.34173,7175.71,8500.36,680.03,510.02,119.6,15,0,18.46,14.2393,"Base","DC01148"
57,58,"F","FALSE",10,46000,0.126385,669.34,817.14,65.37,49.03,18.4,15,0,22.08,8.6858,"Base","DC01149"
20,21,"F","FALSE",10,1198000,0.006357,833.63,1543.99,123.52,92.64,479.2,15,0,85.21,9.1363,"Base","DC01150"
54,55,"H","FALSE",10,54000,0.141352,885.39,1072.09,85.77,64.33,21.6,15,0,21.09,8.621,"Base","DC01151"
32,33,"H","FALSE",20,166000,0.061843,631.68,829.17,66.33,49.75,66.4,15,0,31.26,16.2517,"Base","DC01152"
24,25,"F","FALSE",15,155000,0.013171,156.67,271.7,21.74,16.3,62,15,0,73.43,13.0306,"Base","DC01153"
33,34,"F","FALSE",20,132000,0.041486,333.9,467.1,37.37,28.03,52.8,15,0,39.89,16.4005,"Base","DC01154"
46,47,"F","FALSE",24,47000,0.188955,496.69,616.85,49.35,37.01,18.8,15,0,24.19,17.8801,"Base","DC01155"
46,47,"H","FALSE",10,75000,0.069738,587.83,735.85,58.87,44.15,30,15,0,25.18,8.8976,"Base","DC01156"
52,53,"H","FALSE",5,326000,0.050319,3478.98,4214.39,337.15,252.86,130.4,15,0,21.14,4.7152,"Base","DC01157"
51,52,"F","FALSE",19,168000,0.192123,2187.06,2638.68,211.09,158.32,67.2,15,0,20.65,14.758,"Base","DC01158"
20,21,"H","FALSE",20,145000,0.026946,237.14,360.62,28.85,21.64,58,15,0,52.07,16.4767,"Base","DC01159"
51,52,"F","FALSE",15,187000,0.130339,1963.55,2387.61,191.01,143.26,74.8,15,0,21.6,12.4129,"Base","DC01160"
33,34,"H","FALSE",20,170000,0.066956,701.83,912.59,73.01,54.76,68,15,0,30.03,16.2184,"Base","DC01161"
52,53,"H","FALSE",18,169000,0.271351,3386.92,4034.33,322.75,242.06,67.6,15,0,19.11,13.5398,"Base","DC01162"
39,43,"H","TRUE",25,259000,0.210274,2985.73,3609.69,288.78,216.58,103.6,15,0,20.9,18.2404,"Base","DC01163"
22,23,"H","FALSE",15,231000,0.020182,358.97,542.29,43.38,32.54,92.4,15,0,51.07,12.9875,"Base","DC01164"
22,23,"H","FALSE",30,373000,0.062275,1043.43,1404.22,112.34,84.25,149.2,15,0,34.58,22.2615,"Base","DC01165"
42,43,"H","FALSE",15,142000,0.088326,993.27,1238.45,99.08,74.31,56.8,15,0,24.68,12.6273,"Base","DC01166"
52,53,"F","FALSE",5,192000,0.032433,1311.35,1631.57,130.53,97.89,76.8,15,0,24.42,4.7486,"Base","DC01167"
25,26,"H","FALSE",10,33000,0.014315,51.88,93.12,7.45,5.59,13.2,15,0,79.48,9.1048,"Base","DC01168"
25,26,"F","FALSE",25,383000,0.032819,639.72,939.44,75.16,56.37,153.2,15,0,46.85,19.6488,"Base","DC01169"
33,34,"H","FALSE",10,281000,0.024059,745.46,1014.96,81.2,60.9,112.4,15,0,36.15,9.0688,"Base","DC01170"
39,40,"F","FALSE",5,130000,0.009846,267.24,388.65,31.09,23.32,52,15,0,45.43,4.7896,"Base","DC01171"
27,30,"F","TRUE",10,565000,0.010659,660.28,1048,83.84,62.88,226,15,0,58.72,9.1206,"Base","DC01172"
28,29,"F","FALSE",25,127000,0.041816,271.17,391.83,31.35,23.51,50.8,15,0,44.49,19.5841,"Base","DC01173"
55,56,"H","FALSE",15,192000,0.265771,4392.24,5214,417.12,312.84,76.8,15,0,18.71,11.6178,"Base","DC01174"
58,59,"H","FALSE",12,53000,0.252261,1390.01,1658.38,132.67,99.5,21.2,15,0,19.31,9.6185,"Base","DC01175"
34,35,"H","FALSE",10,87000,0.025906,248.72,347.11,27.77,20.83,34.8,15,0,39.56,9.062,"Base","DC01177"
26,27,"H","FALSE",15,97000,0.025642,191.94,285.74,22.86,17.14,38.8,15,0,48.87,12.9591,"Base","DC01178"
48,51,"F","TRUE",10,568000,0.064957,4136.39,5091.38,407.31,305.48,227.2,15,0,23.09,8.9198,"Base","DC01179"
34,35,"F","FALSE",20,342000,0.045239,944.74,1275.05,102,76.5,136.8,15,0,34.96,16.3768,"Base","DC01180"
49,50,"H","FALSE",15,93000,0.161173,1225.94,1486.21,118.9,89.17,37.2,15,0,21.23,12.2266,"Base","DC01181"
35,39,"H","TRUE",10,293000,0.035391,1148.78,1489.51,119.16,89.37,117.2,15,0,29.66,9.0267,"Base","DC01182"
36,37,"H","FALSE",15,305000,0.053504,1273.6,1640.23,131.22,98.41,122,15,0,28.79,12.813,"Base","DC01183"
20,21,"F","FALSE",25,228000,0.022739,262.89,429.18,34.33,25.75,91.2,15,0,63.25,19.7207,"Base","DC01184"
38,39,"H","FALSE",30,151000,0.218058,1575.12,1919.22,153.54,115.15,60.4,15,0,21.85,20.9042,"Base","DC01185"
27,28,"F","FALSE",15,181000,0.016109,224.03,362.12,28.97,21.73,72.4,15,0,61.64,13.0155,"Base","DC01186"
30,31,"H","FALSE",20,274000,0.052947,889.51,1179.19,94.34,70.75,109.6,15,0,32.57,16.3095,"Base","DC01187"
29,30,"H","FALSE",15,115000,0.031395,279.25,395.64,31.65,23.74,46,15,0,41.68,12.9291,"Base","DC01188"
46,47,"H","FALSE",24,446000,0.267987,6956.37,8313.69,665.1,498.82,178.4,15,0,19.51,17.1817,"Base","DC01189"
47,48,"H","FALSE",23,138000,0.269491,2241.31,2687.8,215.02,161.27,55.2,15,0,19.92,16.5929,"Base","DC01190"
21,22,"H","FALSE",15,332000,0.019121,488.59,739.99,59.2,44.4,132.8,15,0,51.45,12.993,"Base","DC01191"
45,46,"F","FALSE",15,181000,0.074508,1060.87,1335.2,106.82,80.11,72.4,15,0,25.86,12.7123,"Base","DC01192"
27,28,"H","FALSE",20,95000,0.042396,245.92,347.58,27.81,20.85,38,15,0,41.34,16.3777,"Base","DC01193"
49,50,"H","FALSE",20,144000,0.251283,2422.38,2901.14,232.09,174.07,57.6,15,0,19.76,14.9377,"Base","DC01194"
47,48,"F","FALSE",15,220000,0.089796,1563.99,1938.37,155.07,116.3,88,15,0,23.94,12.6312,"Base","DC01195"
35,39,"H","TRUE",10,1e+05,0.035391,392.08,519.86,41.59,31.19,40,15,0,32.59,9.0267,"Base","DC01196"
51,54,"F","TRUE",15,99000,0.1567,1264.52,1533.86,122.71,92.03,39.6,15,0,21.3,12.2681,"Base","DC01197"
42,43,"F","FALSE",10,227000,0.030744,771.41,1020.01,81.6,61.2,90.8,15,0,32.23,9.0469,"Base","DC01198"
56,60,"H","TRUE",14,227000,0.332341,7149.91,8436.88,674.95,506.21,90.8,15,0,18,10.5514,"Base","DC01199"
26,29,"F","TRUE",10,322000,0.00996,351.54,575.98,46.08,34.56,128.8,15,0,63.84,9.1231,"Base","DC01200"
56,57,"H","FALSE",14,220000,0.262304,5264.92,6241.76,499.34,374.51,88,15,0,18.55,10.9606,"Base","DC01201"
31,32,"H","FALSE",10,286000,0.020864,657.12,914.56,73.17,54.87,114.4,15,0,39.18,9.0806,"Base","DC01202"
25,26,"F","FALSE",20,105000,0.021881,139.04,227.95,18.24,13.68,42,15,0,63.95,16.5239,"Base","DC01203"
49,50,"F","FALSE",20,481000,0.175767,5449.58,6577.88,526.23,394.67,192.4,15,0,20.7,15.5139,"Base","DC01204"
36,37,"F","FALSE",15,238000,0.032945,606.45,833.31,66.67,50,95.2,15,0,37.41,12.9291,"Base","DC01205"
